留言板内容,capacity,time,楼层,type,pasterid,secret,signature,htmlContent,effect,回复内容,回复者,bmp,留言发布时间,modifytime,留言者QQ号,留言者姓名,留言ID
"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/109.gif[\/img]",5884,,518,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/109.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/109.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,98c595a00000c201,2013/6/10 15:19,0,412711870,毋~须多说,520
"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/124.gif[\/img]刷个屏",5878,,517,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/124.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/124.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>刷个屏,0,,,98c595a00000c201,2013/6/10 15:19,0,412711870,毋~须多说,519
"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/130.gif[\/img]得瑟一下下",5874,,516,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/130.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/130.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>得瑟一下下,0,,,98c595a00000c201,2013/6/10 15:18,0,412711870,毋~须多说,518
"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/158.gif[\/img]跟我走吧",5876,,515,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/158.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/158.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>跟我走吧,0,,,98c595a00000c201,2013/6/10 15:18,0,412711870,毋~须多说,517
"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/190.gif[\/img]",5884,,514,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/190.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/190.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,98c595a00000c201,2013/6/10 15:18,0,412711870,毋~须多说,516
"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/189.gif[\/img]",5884,,513,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/189.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/189.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,98c595a00000c201,2013/6/10 15:18,0,412711870,毋~须多说,515
"原来你是被自己捧红的啊家明兄[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/157.gif[\/img]",5532,1370867859,512,0,,0,,原来你是被自己捧红的啊家明兄\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/157.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/157.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>,32,[em]e151[\/em][em]e151[\/em]我太有才了,毋~须多说,98c595a00000c201,2013/6/10 15:17,0,412711870,毋~须多说,514
加油加油加油，！！不管前面是什么腥风血雨，我们一起去杀个痛快！,5909,,511,0,,0,,加油加油加油，！！不管前面是什么腥风血雨，我们一起去杀个痛快！,0,,,188095a10002e101,2013/6/8 13:34,0,371312563,明明,513
踮起脚尖，才能更靠近阳光。,5945,,510,0,,0,,踮起脚尖，才能更靠近阳光。,0,,,188095a10002e101,2013/6/8 0:53,0,371312563,明明,512
家明哥，看了你的留言板，我决定以后向你学习[em]e113[\/em],5910,,509,0,,0,,家明哥，看了你的留言板，我决定以后向你学习\u003Cimg src=\u0022\/qzone\/em\/e113.gif\u0022  \/>\u003Cwbr  \/>,4194304,,, 8519d800202c201,2013/6/8 0:50,0,1481990773,Shaseon,511
"刚刚蓉妹子打了个电话过来
明天她高考了 
为了自己的梦想，搏一把！加油！
永永远远支持你！
                                     哥哥",5839,,508,0,,0,,刚刚蓉妹子打了个电话过来\u003Cbr  \/>明天她高考了&nbsp;\u003Cbr  \/>为了自己的梦想，搏一把！加油！\u003Cbr  \/>永永远远支持你！\u003Cbr  \/>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;哥哥,0,,,188095a10002e101,2013/6/6 12:56,0,371312563,明明,510
"今日偶发兴趣观《红楼梦》
真可谓是 真亦假时假亦真.....",5917,,507,0,,0,,今日偶发兴趣观《红楼梦》\u003Cbr  \/>真可谓是&nbsp;真亦假时假亦真.....,0,,,188095a10002e101,2013/6/6 12:22,0,371312563,明明,509
"           你就像个大家长一样的包容着大家
           你总是一脸的笑容 好像什么事情都可以轻松化解
           虽然不是你的部员 但我喜欢你的字迹  羡慕你的洒脱  欣赏你的思想
           家明学长  请多关照",5524,1370492415,506,0,,0,,&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;你就像个大家长一样的包容着大家\u003Cbr  \/>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;你总是一脸的笑容&nbsp;好像什么事情都可以轻松化解\u003Cbr  \/>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;虽然不是你的部员&nbsp;但我喜欢你的字迹&nbsp;&nbsp;羡慕你的洒脱&nbsp;&nbsp;欣赏你的思想\u003Cbr  \/>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;家明学长&nbsp;&nbsp;请多关照,32,"思敏（请允许我这样叫你）
你虽然不是我的部员，但是其实我一直也是很关注你的。
犹记得有一次从办公室回寝室一起聊天，竟会有一种莫名的亲切感。
我相信你会在接下来的时间里面很好的发展的。
特别希望看到你的成长。[em]e112[\/em]",明明,18d415a80100e109,2013/6/5 23:54,0,673804382,shmily,508
"要么瘦，要么死！
这是何等的气概~",5938,,505,0,,0,,要么瘦，要么死！\u003Cbr  \/>这是何等的气概~,0,,,188095a10002e101,2013/6/4 0:35,0,371312563,明明,507
"看着你
和平而安静",5953,,504,0,,0,,看着你\u003Cbr  \/>和平而安静,0,,,188095a10002e101,2013/5/29 0:18,0,371312563,明明,506
"想把我唱给你听
趁现在年少如花
花儿静静地开吧",5925,,503,0,,0,,想把我唱给你听\u003Cbr  \/>趁现在年少如花\u003Cbr  \/>花儿静静地开吧,0,,,188095a10002e101,2013/5/28 1:41,0,371312563,明明,505
"最是那一低头的温柔
像一朵水莲花
不胜凉风的娇羞
道一声珍重
道一声珍重
沙扬娜拉",5889,,502,0,,0,,最是那一低头的温柔\u003Cbr  \/>像一朵水莲花\u003Cbr  \/>不胜凉风的娇羞\u003Cbr  \/>道一声珍重\u003Cbr  \/>道一声珍重\u003Cbr  \/>沙扬娜拉,0,,,188095a10002e101,2013/5/26 23:15,0,371312563,明明,504
"确实挺失望的，但我不能告诉别人。
因为失望会传染.",5922,,501,0,,0,,确实挺失望的，但我不能告诉别人。\u003Cbr  \/>因为失望会传染.,0,,,188095a10002e101,2013/5/20 0:37,0,371312563,明明,503
上个星期我搞了一次长株潭骑行，感觉还不错，有时间你也去尝试下吧~,5761,1368490902,500,0,,0,,上个星期我搞了一次长株潭骑行，感觉还不错，有时间你也去尝试下吧~,32,同学寝室。,骑行小蜗游,98d595840840a201,2013/5/14 0:12,0,376976240,骑行小蜗游,502
"阻止战争的方式是战争吗？
谁又不希望和平和，谁有不希望好好生产呢？可是敌人就是不希望你发展，既然这样，那就跟他们干了！革命就要牺牲，摊到谁头上就是谁！
                                                               ——《朝鲜战争》",5740,,499,0,,0,,阻止战争的方式是战争吗？\u003Cbr  \/>谁又不希望和平和，谁有不希望好好生产呢？可是敌人就是不希望你发展，既然这样，那就跟他们干了！革命就要牺牲，摊到谁头上就是谁！\u003Cbr  \/>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;——《朝鲜战争》,0,,,188095a10002e101,2013/5/10 1:30,0,371312563,明明,501
铁人政治！俄罗斯，让每一个人都活得有血性！,5929,,498,0,,0,,铁人政治！俄罗斯，让每一个人都活得有血性！,0,,,188095a10002e101,2013/5/10 1:20,0,371312563,明明,500
八千男儿血洒常德，长沙会战惨绝人寰。感谢历史还原给我一个真实的国军！,5903,,497,0,,0,,八千男儿血洒常德，长沙会战惨绝人寰。感谢历史还原给我一个真实的国军！,0,,,188095a10002e101,2013/5/6 23:00,0,371312563,明明,499
下载了你的照片，哈哈,5912,1367846448,496,0,,0,,下载了你的照片，哈哈,32,别P得太惨了....,明明,18c195a00000c001,2013/5/6 21:09,0,942331798,曼珠唦华の琉璃,498
"印度反华游行，又是喊口号，又是烧国旗
但完全不能激怒我
就像你骂娘一样，被骂的那个人不生气的话，你即便是骂了人，还是会认为自己吃亏了...",5836,,495,0,,0,,印度反华游行，又是喊口号，又是烧国旗\u003Cbr  \/>但完全不能激怒我\u003Cbr  \/>就像你骂娘一样，被骂的那个人不生气的话，你即便是骂了人，还是会认为自己吃亏了...,0,,,188095a10002e101,2013/5/2 3:45,0,371312563,明明,497
爷活在世上这么久就没想着要靠着谁！,5937,,494,0,,0,,爷活在世上这么久就没想着要靠着谁！,0,,,188095a10002e101,2013/4/9 20:07,0,371312563,明明,496
"发现“豆瓣”是个好地方...都是和我一样的人..
.",5925,,493,0,,0,,发现“豆瓣”是个好地方...都是和我一样的人..\u003Cbr  \/>.,0,,,188095a10002e101,2013/4/9 0:42,0,371312563,明明,495
好久没来留言了，不知过得怎样？,5870,1363401584,492,0,,0,,好久没来留言了，不知过得怎样？,1056,嗯嗯~最近还可以！状态不错~你咧？？,明明,98d595840840a201,2013/3/16 1:02,0,376976240,骑行小蜗游,494
今天真是各种点背啊，可谁又规定一定每次走运的都是你呢？,5917,,491,0,,0,,今天真是各种点背啊，可谁又规定一定每次走运的都是你呢？,0,,,188095a10002e101,2013/3/15 12:10,0,371312563,明明,493
我有些不可理喻！也许吧。,5947,,490,0,,0,,我有些不可理喻！也许吧。,4194304,,,188095a10002e101,2013/3/12 1:02,0,371312563,明明,492
疲于处理各种关系，关系。关系啊.,5940,,489,0,,0,,疲于处理各种关系，关系。关系啊.,4194304,,,188095a10002e101,2013/3/11 23:49,0,371312563,明明,491
"
这两天对于圣经的故事比较感兴趣诶.....",5932,,488,0,,0,,\u003Cbr  \/>这两天对于圣经的故事比较感兴趣诶.....,0,,,188095a10002e101,2013/3/10 23:38,0,371312563,明明,490
处女座就是这样.把自己的伤痛都藏得深深的，留给别人的永远是阳光。,5908,,487,0,,0,,处女座就是这样.把自己的伤痛都藏得深深的，留给别人的永远是阳光。,4194304,,,188095a10002e101,2013/3/3 1:18,0,371312563,明明,489
开学第一天.一切都充满了活力.其实我多么希望和你们没有这么好的关系.那样就不用担心我们分别了,5882,,486,0,,0,,开学第一天.一切都充满了活力.其实我多么希望和你们没有这么好的关系.那样就不用担心我们分别了,0,,,188095a10002e101,2013/2/26 1:46,0,371312563,明明,488
想你们了.,5962,,485,0,,0,,想你们了.,0,,,188095a10002e101,2013/2/17 22:28,0,371312563,明明,487
我不害怕老去，只害怕没有回忆。,5941,,484,0,,0,,我不害怕老去，只害怕没有回忆。,4194304,,,188095a10002e101,2013/2/11 11:20,0,371312563,明明,486
看完《1988——我想和这个世界谈谈》《白鹿原》《末世的思念》....这是这个寒假暂时的战果。认为之所以这些人喜欢张小娴的文章是因为大家喜欢对号入座，不是吗？,5821,,483,0,,0,,看完《1988——我想和这个世界谈谈》《白鹿原》《末世的思念》....这是这个寒假暂时的战果。认为之所以这些人喜欢张小娴的文章是因为大家喜欢对号入座，不是吗？,0,,,188095a10002e101,2013/2/8 21:48,0,371312563,明明,485
"依旧是看着来往的火车，呼啸而过，这 便是我的世界。
放下手中的工具，拿出烟袋，和着夕阳，深吸一口，这 便是他的世界。 ",5856,,482,0,,0,,依旧是看着来往的火车，呼啸而过，这&nbsp;便是我的世界。\u003Cbr  \/>放下手中的工具，拿出烟袋，和着夕阳，深吸一口，这&nbsp;便是他的世界。&nbsp;,0,,,188095a10002e101,2013/2/3 19:38,0,371312563,明明,484
真心祝福你。 ,5958,,481,0,,0,,真心祝福你。&nbsp;,0,,,188095a10002e101,2013/1/31 0:27,0,371312563,明明,483
如果你愿意，生活可以变成一个美丽的花园，如果你愿意...,5918,,480,0,,0,,如果你愿意，生活可以变成一个美丽的花园，如果你愿意...,4194304,,,188095a10002e101,2013/1/10 23:05,0,371312563,明明,482
看《南方周末》贺年词，真心没有领悟到诉求，小民愚钝....呐,5915,,479,0,,0,,看《南方周末》贺年词，真心没有领悟到诉求，小民愚钝....呐,0,,,188095a10002e101,2013/1/7 23:46,0,371312563,明明,481
"i have do everything but you don\u0027t know...it\u0027s good because you will be scared if you knew it.....
",5871,,478,0,,0,,i&nbsp;have&nbsp;do&nbsp;everything&nbsp;but&nbsp;you&nbsp;don\u0027t&nbsp;know...it\u0027s&nbsp;good&nbsp;because&nbsp;you&nbsp;will&nbsp;be&nbsp;scared&nbsp;if&nbsp;you&nbsp;knew&nbsp;it.....\u003Cbr  \/>,0,,,188095a10002e101,2013/1/5 23:39,0,371312563,明明,480
我爱你，再见。,5957,,477,0,,0,,我爱你，再见。,4194304,,,188095a10002e101,2012/12/31 1:45,0,371312563,明明,479
    ,5967,,476,0,,0,,&nbsp;&nbsp;&nbsp;&nbsp;,0,,,188095a10002e101,2012/12/27 23:15,0,371312563,明明,478
外婆这么早给我做早餐..除了妈妈，外婆，奶奶..还能找到第四个人吗？,5907,,475,0,,0,,外婆这么早给我做早餐..除了妈妈，外婆，奶奶..还能找到第四个人吗？,4195328,,,188095a10002e101,2012/12/22 6:24,0,371312563,明明,477
惨淡的风，萧瑟的叶，更是凋零的心啊.,5936,,474,0,,0,,惨淡的风，萧瑟的叶，更是凋零的心啊.,4195328,,,188095a10002e101,2012/12/19 0:09,0,371312563,明明,476
如果我哪一天失忆了，多么希望忘掉你....,5933,,473,0,,0,,如果我哪一天失忆了，多么希望忘掉你....,0,,,188095a10002e101,2012/12/17 23:10,0,371312563,明明,475
"好多天都没有来你空间看看你的留言板了，看到你又写了很多东西，这些都记录着你的成长，其实偶尔我也会在你的留言板上翻翻在你高考时我曾写过的一些话，其实有很多话对我自己来说都是很鼓励的，记得那时候的事就是每天来你留言板上写句留言板，虽然有时候只是重复一句加油这么简单的话，但是那是在告诉你同时也是在告诉我，我们都在坚持。  你的留言板，记录了我的心路历程~
现在在中信学习，我虽不说现在学到了多少东西，但是我至少找到了我明确的方向了，让我在接下来的大学，不再茫然！
",5329,1355501432,472,0,,0,,好多天都没有来你空间看看你的留言板了，看到你又写了很多东西，这些都记录着你的成长，其实偶尔我也会在你的留言板上翻翻在你高考时我曾写过的一些话，其实有很多话对我自己来说都是很鼓励的，记得那时候的事就是每天来你留言板上写句留言板，虽然有时候只是重复一句加油这么简单的话，但是那是在告诉你同时也是在告诉我，我们都在坚持。&nbsp;&nbsp;你的留言板，记录了我的心路历程~\u003Cbr  \/>现在在中信学习，我虽不说现在学到了多少东西，但是我至少找到了我明确的方向了，让我在接下来的大学，不再茫然！\u003Cbr  \/>,32,恩恩 知道的，我今天在留言板上也写了，以此勉励自己你也加油~,骑行小蜗游,98d595840840a201,2012/12/14 23:30,0,376976240,骑行小蜗游,474
"[ft=,,]一直跟着，希望哪天能够上车。[\/ft]",5931,,471,0,,0,,\u003Cspan style=\u0022line-height:1.8em;\u0022>一直跟着，希望哪天能够上车。\u003C\/span>\u003Cwbr  \/>,4195328,,,188095a10002e101,2012/12/14 7:58,2012/12/14 22:16,371312563,明明,473
助教结束了~~很开心能够遇到你们！,5939,,470,0,,0,,助教结束了~~很开心能够遇到你们！,0,,,188095a10002e101,2012/12/13 13:19,0,371312563,明明,472
在图书馆看到你们，就很安心，也很开心...,5932,,469,0,,0,,在图书馆看到你们，就很安心，也很开心...,0,,,188095a10002e101,2012/12/11 23:57,0,371312563,明明,471
