nickname,ubbContent,capacity,time,pubtime,floor,type,pasterid,secret,signature,htmlContent,effect,content,nick,bmp,modifytime,uin,id
巴黎左岸 ,没事做,5958,,2013/10/10 15:13,966,0,,0,,没事做,4194304,,,18d18de0020ec201,0,1373871956,1097
SI,[em]e100[\/em][em]e100[\/em][em]e100[\/em][em]e100[\/em][em]e100[\/em],5904,,2013/10/8 11:35,965,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e100.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e100.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e100.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e100.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e100.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,8.80158E+14,0,1178082004,1096
SI,感冒了，多喝水,5955,,2013/10/8 11:35,964,0,,0,,感冒了，多喝水,4194304,,,8.80158E+14,0,1178082004,1095
SI,时间在变，我仍在,5953,,2013/10/8 11:35,963,0,,0,,时间在变，我仍在,4194304,,,8.80158E+14,0,1178082004,1094
ZHIZHI,[em]e175[\/em],5954,,2013/10/7 23:30,962,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e175.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,8.85E+112,0,1277158716,1093
ZHIZHI,时光不老，我们不散，我们要一直走下去，小斯子我是你的金芝姐姐[em]e128[\/em],5894,,2013/10/7 23:30,961,0,,0,,时光不老，我们不散，我们要一直走下去，小斯子我是你的金芝姐姐\u003Cimg src=\u0022\/qzone\/em\/e128.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,8.85E+112,0,1277158716,1092
。,时光不老，我们不散 。。。。,5934,,2013/10/7 22:54,960,0,,0,,时光不老，我们不散&nbsp;。。。。,0,,,18d58dc00002c401,0,869904377,1091
别等时光非礼了梦想。,            美女,5942,,2013/10/7 22:04,959,0,,0,,&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;美女,0,,,18d195a10002e401,0,809209186,1090
别等时光非礼了梦想。,"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif[\/img]",5878,,2013/10/7 22:04,958,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,18d195a10002e401,0,809209186,1089
温暖如初,刚吃了个饼  好饱啊 ,5933,,2013/10/7 20:37,957,0,,0,,刚吃了个饼&nbsp;&nbsp;好饱啊&nbsp;,0,,,18d195800000c101,0,694118107,1088
既然如此,哈哈，我又想起你高中做我旁边，总是有好多吃的,5808,1381059012,2013/10/6 17:00,956,0,,0,,哈哈，我又想起你高中做我旁边，总是有好多吃的,32,"来吧来吧，等着你
",梁斯斯,18549d800202c201,0,1272594143,1087
既然如此,明天要返校了，忧伤吧,5913,1381052387,2013/10/6 16:59,955,0,,0,,明天要返校了，忧伤吧,32,我觉得特忧伤,梁斯斯,18549d800202c201,0,1272594143,1086
小短腿儿,   哈哈哈  斯斯 生日快乐撒,5927,,2013/9/28 16:58,954,0,,0,,&nbsp;&nbsp;&nbsp;哈哈哈&nbsp;&nbsp;斯斯&nbsp;生日快乐撒,0,,, 8d085a00000c001,0,1140021246,1084
别等时光非礼了梦想。,"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/032.gif[\/img]    生日快乐",5866,,2013/9/28 16:03,953,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/032.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/032.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>&nbsp;&nbsp;&nbsp;&nbsp;生日快乐,0,,,18d195a10002e401,0,809209186,1083
Y.ashu,"亲爱的   你也十九了、、、、、、、爱你哟  哈哈[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif[\/img]",5839,,2013/9/28 9:33,952,0,,0,,亲爱的&nbsp;&nbsp;&nbsp;你也十九了、、、、、、、爱你哟&nbsp;&nbsp;哈哈\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,885495a00040e301,0,1428132410,1082
简简单单,亲爱的小弟，生日快乐。天天快乐哟,5933,,2013/9/28 0:11,951,0,,0,,亲爱的小弟，生日快乐。天天快乐哟,4194304,,,18d095a001028101,0,540686659,1081
红尘里的看戏人,这就是我的任务。。。晚安！,5931,,2013/9/28 0:01,950,0,,0,,这就是我的任务。。。晚安！,0,,,18d105a00102c001,0,306064846,1080
红尘里的看戏人,今天你19岁了哦，嘿嘿，我怎么可能会错过，作为我的猪你要开开心心的，不要为了一些不必要的人和事去纠结；不许饿着，饿了就吃，我不会嫌弃我的猪胖的；不许熬夜，熬夜对皮肤不好。生日快乐！,5779,,2013/9/28 0:01,949,0,,0,,今天你19岁了哦，嘿嘿，我怎么可能会错过，作为我的猪你要开开心心的，不要为了一些不必要的人和事去纠结；不许饿着，饿了就吃，我不会嫌弃我的猪胖的；不许熬夜，熬夜对皮肤不好。生日快乐！,0,,,18d105a00102c001,0,306064846,1079
温暖如初,生日快乐落！！！我要吃糖！！嗨皮,5920,,2013/9/28 0:00,948,0,,0,,生日快乐落！！！我要吃糖！！嗨皮,4194304,,,18d195800000c101,0,694118107,1078
温暖如初,生日快乐落！！！,5936,,2013/9/28 0:00,947,0,,0,,生日快乐落！！！,4194304,,,18d195800000c101,0,694118107,1077
温暖如初,只剩下一会会就开始长尾巴落！！[em]e113[\/em][em]e113[\/em],5896,,2013/9/27 23:42,946,0,,0,,只剩下一会会就开始长尾巴落！！\u003Cimg src=\u0022\/qzone\/em\/e113.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e113.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,18d195800000c101,0,694118107,1076
温暖如初,睡觉啵   待会起来我找你玩[em]e144[\/em],5914,,2013/9/24 18:45,945,0,,0,,睡觉啵&nbsp;&nbsp;&nbsp;待会起来我找你玩\u003Cimg src=\u0022\/qzone\/em\/e144.gif\u0022  \/>\u003Cwbr  \/>,0,,,18d195800000c101,0,694118107,1075
温暖如初,吼吼   我吃的好饱哦,5933,,2013/9/24 18:45,944,0,,0,,吼吼&nbsp;&nbsp;&nbsp;我吃的好饱哦,0,,,18d195800000c101,0,694118107,1074
温暖如初,"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif[\/img]",5872,,2013/9/24 18:44,943,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,18d195800000c101,0,694118107,1073
温暖如初,斯斯   书记来查岗了  怎么不来迎接,5919,,2013/9/24 18:43,942,0,,0,,斯斯&nbsp;&nbsp;&nbsp;书记来查岗了&nbsp;&nbsp;怎么不来迎接,0,,,18d195800000c101,0,694118107,1072
[em]e328048[\/em]。,[em]e178[\/em][em]e178[\/em][em]e178[\/em][em]e157[\/em][em]e160[\/em][em]e161[\/em],5889,,2013/9/23 14:04,941,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e178.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e178.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e178.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e157.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e160.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e161.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,18c095a00200e101,0,1369217858,1070
烟火的光芒,我七点就醒了诶，昨天招新累死了,5933,,2013/9/21 8:45,940,0,,0,,我七点就醒了诶，昨天招新累死了,0,,,18d59d800200c201,0,1678414035,1066
烟火的光芒,起来了没呀,5953,,2013/9/21 8:45,939,0,,0,,起来了没呀,0,,,18d59d800200c201,0,1678414035,1065
烟火的光芒,希望我们都过得很好很好 ，嘻嘻,5934,,2013/9/21 8:40,938,0,,0,,希望我们都过得很好很好&nbsp;，嘻嘻,0,,,18d59d800200c201,0,1678414035,1064
烟火的光芒,谢谢你啦，我希望你不仅昨天快乐，以后每天都快乐！！！！！！！！！！！！！！！！,5885,,2013/9/21 8:39,937,0,,0,,谢谢你啦，我希望你不仅昨天快乐，以后每天都快乐！！！！！！！！！！！！！！！！,0,,,18d59d800200c201,0,1678414035,1063
烟火的光芒,习惯叫你梁爽了[em]e150[\/em],5858,1379724168,2013/9/21 8:38,936,0,,0,,习惯叫你梁爽了\u003Cimg src=\u0022\/qzone\/em\/e150.gif\u0022  \/>\u003Cwbr  \/>,32,真好[em]e113[\/em],烟火的光芒,18d59d800200c201,0,1678414035,1062
烟火的光芒,我硬是没看到我打错你的名字呀[em]e149[\/em],5722,1379724298,2013/9/21 8:38,935,0,,0,,我硬是没看到我打错你的名字呀\u003Cimg src=\u0022\/qzone\/em\/e149.gif\u0022  \/>\u003Cwbr  \/>,32,好吧，姐姐原谅你了,梁斯斯,18d59d800200c201,0,1678414035,1061
ZHIZHI,什么时候有机会一起去玩就好,5941,,2013/9/19 10:17,934,0,,0,,什么时候有机会一起去玩就好,4194304,,,8.85E+112,0,1277158716,1057
ZHIZHI,小斯子[em]e128[\/em],5832,1379572969,2013/9/19 10:16,933,0,,0,,小斯子\u003Cimg src=\u0022\/qzone\/em\/e128.gif\u0022  \/>\u003Cwbr  \/>,4194336,哈哈，就要这么叫你好听了[em]e113[\/em]，以后都这么叫,ZHIZHI,8.85E+112,0,1277158716,1056
ZHIZHI,中秋快乐[em]e163[\/em][em]e163[\/em][em]e163[\/em][em]e163[\/em],5907,,2013/9/19 10:15,932,0,,0,,中秋快乐\u003Cimg src=\u0022\/qzone\/em\/e163.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e163.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e163.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e163.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,8.85E+112,0,1277158716,1055
Ymm,我们在看电影 看电视剧啊  你觉得我们想你没有咯 说不定是信号不好啊,5906,,2013/9/14 22:33,931,0,,0,,我们在看电影&nbsp;看电视剧啊&nbsp;&nbsp;你觉得我们想你没有咯&nbsp;说不定是信号不好啊,0,,,58c4952000008001,0,765238191,1049
Ymm,你明天好久回来咯,5954,,2013/9/14 22:32,930,0,,0,,你明天好久回来咯,0,,,58c4952000008001,0,765238191,1048
Ymm,怎么可能这么早就睡觉啦,5948,,2013/9/14 22:32,929,0,,0,,怎么可能这么早就睡觉啦,0,,,58c4952000008001,0,765238191,1047
别等时光非礼了梦想。,"记住该记住的，忘记该忘记的。改变能改变的，接受不能改变的。 
Remember what should be remembered, and forget what should be forgotten. Alter what is changeable, and accept what is immutable",5761,,2013/9/12 21:22,928,0,,0,,"记住该记住的，忘记该忘记的。改变能改变的，接受不能改变的。&nbsp;\u003Cbr  \/>Remember&nbsp;what&nbsp;should&nbsp;be&nbsp;remembered,&nbsp;and&nbsp;forget&nbsp;what&nbsp;should&nbsp;be&nbsp;forgotten.&nbsp;Alter&nbsp;what&nbsp;is&nbsp;changeable,&nbsp;and&nbsp;accept&nbsp;what&nbsp;is&nbsp;immutable",0,,,18d195a10002e401,0,809209186,1045
露露,是滴呀，明天又是星期五了，你们中秋节放几天假啊,5879,1378990622,2013/9/12 20:56,927,0,,0,,是滴呀，明天又是星期五了，你们中秋节放几天假啊,4194336,三天,梁斯斯,18c10d800002e001,0,1090411383,1044
太阳女神,赶快找一个吧,5943,,2013/9/12 17:04,926,0,,0,,赶快找一个吧,4194304,,,98c595a00000e101,0,942083042,1043
太阳女神,你们学校是不是有好多小学弟啊,5846,1378976796,2013/9/12 17:04,925,0,,0,,你们学校是不是有好多小学弟啊,4194336,嘿嘿   我是百事通啦,太阳女神,98c595a00000e101,0,942083042,1042
太阳女神,有点小烦躁 中秋节8天假 国庆节也8天,5754,1378977192,2013/9/12 17:04,924,0,,0,,有点小烦躁&nbsp;中秋节8天假&nbsp;国庆节也8天,4194336,嘿嘿  可以啊,太阳女神,98c595a00000e101,0,942083042,1041
我我我,他们都把我们饭抢了咧，根本就不把我们这学姐放在眼里,5867,1378637076,2013/9/8 18:43,923,0,,0,,他们都把我们饭抢了咧，根本就不把我们这学姐放在眼里,4194336,好大的胆子啊，一巴掌飞过去,梁斯斯,18d495a80102e201,0,275214233,1039
我我我,学弟？？额额，好多咧，但。。。。呵呵,5897,1378637059,2013/9/8 18:43,922,0,,0,,学弟？？额额，好多咧，但。。。。呵呵,4194336,去抢一个啊,梁斯斯,18d495a80102e201,0,275214233,1038
我我我,是你咧，只是名字打错的罗,5880,1378636943,2013/9/8 18:41,921,0,,0,,是你咧，只是名字打错的罗,4194336,[em]e105[\/em][em]e105[\/em][em]e105[\/em],梁斯斯,18d495a80102e201,0,275214233,1037
「静谧」,明天我们就要上课了，来瞧瞧你啊,5935,,2013/9/2 21:52,920,0,,0,,明天我们就要上课了，来瞧瞧你啊,0,,,18d0958002008101,0,1403664641,1036
「静谧」,开学了吧？,5955,,2013/9/2 21:51,919,0,,0,,开学了吧？,0,,,18d0958002008101,0,1403664641,1035
Ymm,我后天去 哈哈哈,5955,,2013/9/1 18:50,918,0,,0,,我后天去&nbsp;哈哈哈,0,,,58c4952000008001,0,765238191,1034
别等时光非礼了梦想。,"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif[\/img]",5869,,2013/9/1 18:32,917,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/063.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,18d195a10002e401,0,809209186,1033
Ymm,你在说笑？开学就二号和三号,5944,,2013/9/1 17:42,916,0,,0,,你在说笑？开学就二号和三号,0,,,58c4952000008001,0,765238191,1032
Ymm,我在修生养息,5958,,2013/8/30 22:44,915,0,,0,,我在修生养息,1024,,,58c4952000008001,0,765238191,1030
Ymm,你好久去学校,5958,,2013/8/30 22:43,914,0,,0,,你好久去学校,1024,,,58c4952000008001,0,765238191,1029
唯心,[em]e106[\/em],5948,,2013/8/30 19:49,913,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e106.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,18d495800202c101,0,1290912938,1028
唯心,[em]e112[\/em],5948,,2013/8/30 19:49,912,0,,0,,\u003Cimg src=\u0022\/qzone\/em\/e112.gif\u0022  \/>\u003Cwbr  \/>,4194304,,,18d495800202c101,0,1290912938,1027
唯心,哦,5959,,2013/8/30 19:48,911,0,,0,,哦,4194304,,,18d495800202c101,0,1290912938,1026
唯心,友,5959,,2013/8/30 19:48,910,0,,0,,友,4194304,,,18d495800202c101,0,1290912938,1025
唯心,朋,5959,,2013/8/30 19:48,909,0,,0,,朋,4194304,,,18d495800202c101,0,1290912938,1024
唯心,男,5959,,2013/8/30 19:48,908,0,,0,,男,4194304,,,18d495800202c101,0,1290912938,1023
唯心,个,5959,,2013/8/30 19:48,907,0,,0,,个,4194304,,,18d495800202c101,0,1290912938,1022
唯心,找,5959,,2013/8/30 19:48,906,0,,0,,找,4194304,,,18d495800202c101,0,1290912938,1021
唯心,快,5959,,2013/8/30 19:48,905,0,,0,,快,4194304,,,18d495800202c101,0,1290912938,1020
唯心,赶,5959,,2013/8/30 19:48,904,0,,0,,赶,4194304,,,18d495800202c101,0,1290912938,1019
唯心,哦,5959,,2013/8/30 19:48,903,0,,0,,哦,4194304,,,18d495800202c101,0,1290912938,1018
唯心,乖,5959,,2013/8/30 19:48,902,0,,0,,乖,4194304,,,18d495800202c101,0,1290912938,1017
唯心,要,5959,,2013/8/30 19:48,901,0,,0,,要,4194304,,,18d495800202c101,0,1290912938,1016
唯心,你,5959,,2013/8/30 19:48,900,0,,0,,你,4194304,,,18d495800202c101,0,1290912938,1015
唯心,了,5959,,2013/8/30 19:47,899,0,,0,,了,4194304,,,18d495800202c101,0,1290912938,1014
唯心,开,5959,,2013/8/30 19:47,898,0,,0,,开,4194304,,,18d495800202c101,0,1290912938,1013
唯心,离,5959,,2013/8/30 19:47,897,0,,0,,离,4194304,,,18d495800202c101,0,1290912938,1012
唯心,要,5959,,2013/8/30 19:47,896,0,,0,,要,4194304,,,18d495800202c101,0,1290912938,1011
唯心,就,5959,,2013/8/30 19:47,895,0,,0,,就,4194304,,,18d495800202c101,0,1290912938,1010
唯心,天,5959,,2013/8/30 19:47,894,0,,0,,天,4194304,,,18d495800202c101,0,1290912938,1009
唯心,明,5959,,2013/8/30 19:47,893,0,,0,,明,4194304,,,18d495800202c101,0,1290912938,1008
唯心,吗,5959,,2013/8/30 19:47,892,0,,0,,吗,4194304,,,18d495800202c101,0,1290912938,1007
唯心,我,5959,,2013/8/30 19:47,891,0,,0,,我,4194304,,,18d495800202c101,0,1290912938,1006
唯心,想,5959,,2013/8/30 19:47,890,0,,0,,想,4194304,,,18d495800202c101,0,1290912938,1005
唯心,你,5959,,2013/8/30 19:47,889,0,,0,,你,4194304,,,18d495800202c101,0,1290912938,1004
唯心,的,5959,,2013/8/30 19:47,888,0,,0,,的,4194304,,,18d495800202c101,0,1290912938,1003
唯心,爱,5959,,2013/8/30 19:46,887,0,,0,,爱,4194304,,,18d495800202c101,0,1290912938,1002
唯心,亲,5959,,2013/8/30 19:46,886,0,,0,,亲,4194304,,,18d495800202c101,0,1290912938,1001
巴黎左岸 ,这个学期都没有晚自习,5944,,2013/8/30 11:24,885,0,,0,,这个学期都没有晚自习,4194304,,,18d18de0020ec201,0,1373871956,1000
巴黎左岸 ,我们4号才上课,5951,,2013/8/30 11:23,884,0,,0,,我们4号才上课,4194304,,,18d18de0020ec201,0,1373871956,999
巴黎左岸 ,我们报完到，没事做了,5944,,2013/8/30 11:23,883,0,,0,,我们报完到，没事做了,4194304,,,18d18de0020ec201,0,1373871956,998
Fearless。,你忍心让我等的这么辛苦吗？[em]e328561[\/em][em]e328561[\/em][em]e328557[\/em][em]e328557[\/em],5863,,2013/8/28 22:40,882,0,,0,,你忍心让我等的这么辛苦吗？\u003Cimg src=\u0022\/qzone\/em\/e328561.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e328561.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e328557.gif\u0022  \/>\u003Cwbr  \/>\u003Cimg src=\u0022\/qzone\/em\/e328557.gif\u0022  \/>\u003Cwbr  \/>,4194304,,, 8d495a40102c101,0,295765289,997
Fearless。,我可是在等着呢！！,5935,,2013/8/28 22:40,881,0,,0,,我可是在等着呢！！,4194304,,, 8d495a40102c101,0,295765289,996
Fearless。,实践报告写完了没有！！！,5929,,2013/8/28 22:40,880,0,,0,,实践报告写完了没有！！！,4194304,,, 8d495a40102c101,0,295765289,995
Fearless。,对了,5949,,2013/8/28 22:40,879,0,,0,,对了,4194304,,, 8d495a40102c101,0,295765289,994
Fearless。,马上就要开学了啦啦啦，早点来吧早点来吧~妹纸我想你啦[em]e106[\/em],5889,,2013/8/28 22:35,878,0,,0,,马上就要开学了啦啦啦，早点来吧早点来吧~妹纸我想你啦\u003Cimg src=\u0022\/qzone\/em\/e106.gif\u0022  \/>\u003Cwbr  \/>,4194304,,, 8d495a40102c101,0,295765289,993
烟火的光芒,好朋友还是好朋友，嘿嘿,5675,1377697990,2013/8/27 23:21,877,0,,0,,好朋友还是好朋友，嘿嘿,32,[em]e106[\/em],梁斯斯,18d59d800200c201,0,1678414035,990
温暖如初,学姐！！要开学了！！我的报告还没写,5819,1377571668,2013/8/27 10:14,876,0,,0,,学姐！！要开学了！！我的报告还没写,4194336,嗯嗯！！！,温暖如初,18d195800000c101,0,694118107,989
LL,你哥过来了，赶快来接驾，，，，,5773,1377560888,2013/8/27 7:14,875,0,,0,,你哥过来了，赶快来接驾，，，，,4194336,额，我生日国家特别放假三天。。。。,LL,18d08de1014ec101,0,450669812,988
何必在意再忆,好久不见吗？那就什么时候见一下呗？[em]e144[\/em] [em]e144[\/em] [em]e144[\/em],5886,,2013/8/24 12:09,874,0,,0,,好久不见吗？那就什么时候见一下呗？\u003Cimg src=\u0022\/qzone\/em\/e144.gif\u0022  \/>\u003Cwbr  \/>&nbsp;\u003Cimg src=\u0022\/qzone\/em\/e144.gif\u0022  \/>\u003Cwbr  \/>&nbsp;\u003Cimg src=\u0022\/qzone\/em\/e144.gif\u0022  \/>\u003Cwbr  \/>,0,,,18519da00200c201,0,1311292345,985
何必在意再忆,还有一年，你呢,5947,,2013/8/24 12:07,873,0,,0,,还有一年，你呢,0,,,18519da00200c201,0,1311292345,984
温暖如初,书记来了！！！还不迎接,5772,1377220466,2013/8/23 9:10,872,0,,0,,书记来了！！！还不迎接,4194336,我早就起了！！！我都上了一个多小时的课了[em]e149[\/em][em]e149[\/em][em]e149[\/em][em]e149[\/em],温暖如初,18d195800000c101,0,694118107,983
氧气girl,斯斯，后日来看你了[em]e113[\/em],5902,1376025267,2013/8/9 8:36,871,0,,0,,斯斯，后日来看你了\u003Cimg src=\u0022\/qzone\/em\/e113.gif\u0022  \/>\u003Cwbr  \/>,1056,你好早啊,梁斯斯,18c195800000c101,0,1031532965,979
露露,斯斯，早啊，起来没有啊,5901,1376010900,2013/8/9 8:09,870,0,,0,,斯斯，早啊，起来没有啊,4194336,我刚醒,梁斯斯,18c10d800002e001,0,1090411383,978
Ymm,每天都要挨骂：早上不起床、起床就上网、吃饭喊不应、晚上不睡觉...,5907,,2013/8/8 14:08,869,0,,0,,每天都要挨骂：早上不起床、起床就上网、吃饭喊不应、晚上不睡觉...,1024,,,58c4952000008001,0,765238191,977
Ymm,你今天又黑了吗？哈哈,5950,,2013/8/8 8:50,868,0,,0,,你今天又黑了吗？哈哈,1024,,,58c4952000008001,0,765238191,976
雪山黑狐,手机！,5883,1375699708,2013/8/5 14:22,867,0,,0,,手机！,4194336,我还想买台老古板给我奶奶,雪山黑狐,18c19da00000e201,0,945697164,975
Ymm,我每天六点二十到驾校等教练 我成功了吧,5933,,2013/8/4 9:03,866,0,,0,,我每天六点二十到驾校等教练&nbsp;我成功了吧,4194304,,,58c4952000008001,0,765238191,974
Ymm,我发现我现在都是被我每天的闹钟吓醒 太大声 我怀疑血压都升高了不少,5906,,2013/8/4 6:11,865,0,,0,,我发现我现在都是被我每天的闹钟吓醒&nbsp;太大声&nbsp;我怀疑血压都升高了不少,1024,,,58c4952000008001,0,765238191,973
sunshine,让我们的笑容，充满着青春的骄傲！,5933,,2013/7/30 22:26,864,0,,0,,让我们的笑容，充满着青春的骄傲！,4194304,,,18d595a00000c201,0,1062448344,972
温暖如初,"[img,100,100]http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/032.gif[\/img]",5872,,2013/7/27 19:27,863,0,,0,,\u003Ca href=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/032.gif\u0022 target=\u0022_blank\u0022>\u003Cimg src=\u0022http:\/\/qzonestyle.gtimg.cn\/qzone\/em\/recommendedImages\/032.gif\u0022 width=\u0022100\u0022 height=\u0022100\u0022  \/>\u003C\/a>\u003Cwbr  \/>,0,,,18d195800000c101,0,694118107,971
温暖如初,斯斯啊  书记我来视察了,5930,,2013/7/27 19:27,862,0,,0,,斯斯啊&nbsp;&nbsp;书记我来视察了,0,,,18d195800000c101,0,694118107,970
Ymm,挺好的 哈哈,5959,,2013/7/26 16:05,861,0,,0,,挺好的&nbsp;哈哈,1024,,,58c4952000008001,0,765238191,969
雪山黑狐,斯斯哈姐[em]e163[\/em],5942,,2013/7/26 9:21,860,0,,0,,斯斯哈姐\u003Cimg src=\u0022\/qzone\/em\/e163.gif\u0022  \/>\u003Cwbr  \/>,0,,,18c19da00000e201,0,945697164,968
雪山黑狐,小斯斯       工作忙不,5942,,2013/7/26 9:20,859,0,,0,,小斯斯&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;工作忙不,0,,,18c19da00000e201,0,945697164,967
SI,请客啊,5965,,2013/7/25 10:38,858,0,,0,,请客啊,0,,,8.80158E+14,0,1178082004,966
SI,赚钱啦？？？,5959,,2013/7/25 10:38,857,0,,0,,赚钱啦？？？,0,,,8.80158E+14,0,1178082004,965
ZHIZHI,在打暑假工吧,5947,,2013/7/25 1:00,856,0,,0,,在打暑假工吧,4194304,,,8.85E+112,0,1277158716,964
ZHIZHI,嘿嘿，来看看,5884,1374724739,2013/7/25 0:59,855,0,,0,,嘿嘿，来看看,4194336,在家里,ZHIZHI,8.85E+112,0,1277158716,963
Ymm,破天气,5961,,2013/7/17 12:45,854,0,,0,,破天气,1024,,,58c4952000008001,0,765238191,962
Ymm,你兼职怎么样了咯,5951,,2013/7/10 19:47,853,0,,0,,你兼职怎么样了咯,1024,,,58c4952000008001,0,765238191,961
雪山黑狐,在太阳低下暴晒,5862,1373254980,2013/7/8 10:34,852,0,,0,,在太阳低下暴晒,4194336,[em]e123[\/em],雪山黑狐,18c19da00000e201,0,945697164,960
雪山黑狐,斯斯斯斯斯斯,5951,,2013/7/8 10:33,851,0,,0,,斯斯斯斯斯斯,4194304,,,18c19da00000e201,0,945697164,959
so nice,woman,5950,,2013/6/28 21:52,850,0,,0,,woman,0,,, 8d19da00000c101,0,295346487,958
so nice,么么么么么么么么么。。。,5931,,2013/6/28 21:52,849,0,,0,,么么么么么么么么么。。。,0,,, 8d19da00000c101,0,295346487,957
so nice,么么》》。,5945,,2013/6/28 21:52,848,0,,0,,么么》》。,0,,, 8d19da00000c101,0,295346487,956
雪山黑狐,暑假要玩的开心哈,5909,1372340742,2013/6/27 11:17,847,0,,0,,暑假要玩的开心哈,32,你也是啊，放假没啊,梁斯斯,18c19da00000e201,0,945697164,955
雪山黑狐,下雨了哈    ,5951,,2013/6/27 11:16,846,0,,0,,下雨了哈&nbsp;&nbsp;&nbsp;&nbsp;,0,,,18c19da00000e201,0,945697164,954
